,Datetime,ITM,Product,Instrument,B/S,Price,FillQty,multilegreportingtype,TTOrderId,FirstLeg,SecondLeg,Structure,Algo,Tag,Parent_tag,Parent_firstleg,Tenore,start,id,Hedged,Final_Index
2434,2022-03-01 11:12:29.573,AVD,BRN,BRN Dec22,Buy,88.03,10,2,4b8189b8-be86-43bc-bb83-d0300a33b50a,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2022-12-01 00:00:00.000,LurGpbRKINS2YR9IEgQWbp,,BRN Dec22
2435,2022-03-01 11:12:29.573,AVD,BRN,BRN Jan23,Sell,87.14,-10,2,4b8189b8-be86-43bc-bb83-d0300a33b50a,Jan23,Jan23,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2023-01-01 00:00:00.000,1zzHds5MhnMG8BtxH052hY,,BRN Jan23
2436,2022-03-01 11:12:33.403,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,DKg7zNgCO9bBuh0CFiXrvf,,BRN Nov22
2437,2022-03-01 11:12:33.403,AVD,BRN,BRN Nov22,Sell,88.96,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,Dfhw7X8Z9Bs5z2xFxMbTCx,,BRN Nov22
2438,2022-03-01 11:12:33.403,AVD,BRN,BRN Dec22,Buy,88.02,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,6tzpwgHZJGEIaNfBXuadB,,BRN Dec22
2439,2022-03-01 11:12:36.527,AVD,BRN,BRN Dec22-Jan23 Calendar,Buy,0.89,5,3,d2a73d86-7e1f-496b-9b7a-f4f929963dec,Dec22,Jan23,Spread,COMPLEX,1mo Spread,1mo Spread,Dec22,1,2022-12-01 00:00:00.000,2VmIPWNEPiL7H4Q8XifCzx,,BRN Dec22
2440,2022-03-01 11:12:36.527,AVD,BRN,BRN Dec22,Buy,88.04,5,2,d2a73d86-7e1f-496b-9b7a-f4f929963dec,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2022-12-01 00:00:00.000,LE9o9vNfw4s6vmny5lJSzv,,BRN Dec22
2441,2022-03-01 11:12:36.527,AVD,BRN,BRN Jan23,Sell,87.15,-5,2,d2a73d86-7e1f-496b-9b7a-f4f929963dec,Jan23,Jan23,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2023-01-01 00:00:00.000,D4ba9QBYZ1tFOgQQYl7eCT,,BRN Jan23
2442,2022-03-01 11:12:37.440,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,55halhya9LUFojKePyquJG,,BRN Nov22
2443,2022-03-01 11:12:37.440,AVD,BRN,BRN Nov22,Sell,88.96,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,DPpYiLqQofnALLf6bwyXFy,,BRN Nov22
2444,2022-03-01 11:12:37.440,AVD,BRN,BRN Dec22,Buy,88.02,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,7UkwfZREWeTBFpC26j0dhG,,BRN Dec22
2445,2022-03-01 11:12:40.170,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,cfWozOyT8i7MBewlk2Kyv,,BRN Nov22
2446,2022-03-01 11:12:40.170,AVD,BRN,BRN Nov22,Sell,88.99,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,CdwLnvaFBf2BShJ5NvNw8A,,BRN Nov22
2447,2022-03-01 11:12:40.170,AVD,BRN,BRN Dec22,Buy,88.05,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,nH6kpFWpyW6XInTzXursu,,BRN Dec22
2448,2022-03-01 11:12:40.233,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,C2GNcjcDLVFoR4XLf8QU0,,BRN Nov22
2449,2022-03-01 11:12:40.233,AVD,BRN,BRN Nov22,Sell,88.99,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,Exmq9uweYJZCkzF34sflSn,,BRN Nov22
2450,2022-03-01 11:12:40.233,AVD,BRN,BRN Dec22,Buy,88.05,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,92Mb5bUUYmn1c35qkQ9cWy,,BRN Dec22
2451,2022-03-01 11:12:46.813,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,KXfVULHRqVbHUrgVeVufrk,,BRN Nov22
2452,2022-03-01 11:12:46.813,AVD,BRN,BRN Nov22,Sell,89.01,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,IuViKA8cHH7E0di8FSohEo,,BRN Nov22
2453,2022-03-01 11:12:46.813,AVD,BRN,BRN Dec22,Buy,88.07,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,43pf1w9p0Dg684jdYAlNbt,,BRN Dec22
2454,2022-03-01 11:12:47.047,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,B67o4AS6viLGkwNyn0cLT3,,BRN Nov22
2455,2022-03-01 11:12:47.047,AVD,BRN,BRN Nov22,Sell,89.02,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,3nlItDPxh0u3TTc01iCxMD,,BRN Nov22
2456,2022-03-01 11:12:47.047,AVD,BRN,BRN Dec22,Buy,88.08,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,9YTkhlgf7tIGB5T7oO3TuS,,BRN Dec22
2457,2022-03-01 11:12:47.047,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,LpYZr6TQhyAGDrKJObRKs5,,BRN Nov22
2458,2022-03-01 11:12:47.047,AVD,BRN,BRN Nov22,Sell,89.02,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,3iNo9SerVH3AvTT6Un59Pt,,BRN Nov22
2459,2022-03-01 11:12:47.047,AVD,BRN,BRN Dec22,Buy,88.08,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,5W4TM63Dmq5HcB5Q38DatN,,BRN Dec22
2460,2022-03-01 11:12:47.110,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,Lezp0ht3HvLKxR8soJhI9A,,BRN Nov22
2461,2022-03-01 11:12:47.110,AVD,BRN,BRN Nov22,Sell,89.03,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,7POvwrPE0W052hQ2vQEIRe,,BRN Nov22
2462,2022-03-01 11:12:47.110,AVD,BRN,BRN Dec22,Buy,88.09,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,AvWZEwsX7ovGZ3vHd4ATMA,,BRN Dec22
2463,2022-03-01 11:12:47.183,AVD,BRN,BRN Nov22-Dec22 Calendar,Sell,0.94,-1,3,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Dec22,Spread,COMPLEX,1mo Spread,1mo Spread,Nov22,1,2022-11-01 00:00:00.000,Lk5pUqRqtGo7U8beK7qo0U,,BRN Nov22
2464,2022-03-01 11:12:47.183,AVD,BRN,BRN Nov22,Sell,89.01,-1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Nov22,Nov22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-11-01 00:00:00.000,6NYJgGavy3EEN1BoAYLqpt,,BRN Nov22
2465,2022-03-01 11:12:47.183,AVD,BRN,BRN Dec22,Buy,88.07,1,2,e0c5d3f6-7539-4820-98db-92cfce1a06c1,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Nov22,0,2022-12-01 00:00:00.000,FDo8M99IOwMFjQsweXd0Df,,BRN Dec22
2466,2022-03-01 11:12:56.640,AVD,BRN,BRN Dec22-Jan23 Calendar,Buy,0.89,4,3,2c6adaa7-aafa-4865-9955-bf645b873154,Dec22,Jan23,Spread,COMPLEX,1mo Spread,1mo Spread,Dec22,1,2022-12-01 00:00:00.000,IpJ1oE5TIJl4VAKaJzDPwg,,BRN Dec22
2467,2022-03-01 11:12:56.640,AVD,BRN,BRN Dec22,Buy,88.05,4,2,2c6adaa7-aafa-4865-9955-bf645b873154,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2022-12-01 00:00:00.000,5rNV0qDxf4vIBBJgyflT2k,,BRN Dec22
2468,2022-03-01 11:12:56.640,AVD,BRN,BRN Jan23,Sell,87.16,-4,2,2c6adaa7-aafa-4865-9955-bf645b873154,Jan23,Jan23,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2023-01-01 00:00:00.000,505k7cc4JecI7FKN5On6UY,,BRN Jan23
2469,2022-03-01 11:12:56.643,AVD,BRN,BRN Dec22-Jan23 Calendar,Buy,0.89,1,3,2c6adaa7-aafa-4865-9955-bf645b873154,Dec22,Jan23,Spread,COMPLEX,1mo Spread,1mo Spread,Dec22,1,2022-12-01 00:00:00.000,6NXWgAFMPawMesuRQZm3M,,BRN Dec22
2470,2022-03-01 11:12:56.643,AVD,BRN,BRN Dec22,Buy,88.05,1,2,2c6adaa7-aafa-4865-9955-bf645b873154,Dec22,Dec22,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2022-12-01 00:00:00.000,8h1BTFb2pMv2jeiW1VzMAB,,BRN Dec22
2471,2022-03-01 11:12:56.643,AVD,BRN,BRN Jan23,Sell,87.16,-1,2,2c6adaa7-aafa-4865-9955-bf645b873154,Jan23,Jan23,Outright,COMPLEX,Outright,1mo Spread,Dec22,0,2023-01-01 00:00:00.000,GlXl6ii5to5A7i5uN5MnNL,,BRN Jan23
2472,2022-03-01 11:14:54.660,BIH,SR3,SR3 Mar22,Sell,9957.0,-6,1,72f5d709-adea-4f40-b774-107f86cb4bab,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,18fhxVpD8Y5FNc7DIGe3I3,,SR3 Mar22
2473,2022-03-01 11:17:24.837,BIH,SR3,SR3 Mar22,Sell,9956.5,-2,1,e7de4e6b-99a1-44ae-a3d6-5975b3c68835,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,cUP9dZslrbDQBJb8aaqobE,,SR3 Mar22
2474,2022-03-01 11:17:31.753,AZA,BRN,BRN Jul22-Aug22 Calendar,Sell,2.14,-1,3,220daf4d-2100-410f-969f-e155e660b392,Jul22,Aug22,Spread,ASE,1mo Spread,1mo Spread,Jul22,1,2022-07-01 00:00:00.000,6YCAmnBBynFKsEMhTE3DYu,,BRN Jul22
2475,2022-03-01 11:17:31.757,AZA,CL,CL Jul22-Aug22 Calendar,Buy,223.0,1,3,014797d2-e476-41aa-9db9-ad115ec674a4,Jul22,Aug22,Spread,ASE,1mo Spread,1mo Spread,Jul22,1,2022-07-01 00:00:00.000,JAPQQdTEHmt7Pr1OgdRLMR,,CL Jul22
2476,2022-03-01 11:17:31.757,AZA,CL,CL Jul22,Buy,9081.0,1,2,014797d2-e476-41aa-9db9-ad115ec674a4,Jul22,Jul22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-07-01 00:00:00.000,AklVSDCSVziCbjVQeCd6Oe,,CL Jul22
2477,2022-03-01 11:17:31.757,AZA,CL,CL Aug22,Sell,8858.0,-1,2,014797d2-e476-41aa-9db9-ad115ec674a4,Aug22,Aug22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-08-01 00:00:00.000,9YGUhzOnxlXDXVCMjHGaZp,,CL Aug22
2478,2022-03-01 11:17:31.757,AZA,BRN,BRN Jul22,Sell,95.25,-1,2,220daf4d-2100-410f-969f-e155e660b392,Jul22,Jul22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-07-01 00:00:00.000,6YCAmnBBynFKsEMhTE3DYu.1,,BRN Jul22
2479,2022-03-01 11:17:31.760,AZA,BRN,BRN Aug22,Buy,93.11,1,2,220daf4d-2100-410f-969f-e155e660b392,Aug22,Aug22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-08-01 00:00:00.000,6YCAmnBBynFKsEMhTE3DYu.2,,BRN Aug22
2480,2022-03-01 11:20:45.460,BIH,SR3,SR3 Mar22,Sell,9956.5,-7,1,c227de9d-9787-4c95-9db3-65551b3089ed,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,IuQDzJMJ6o76r0lnjDwQP4,,SR3 Mar22
2481,2022-03-01 11:21:32.877,BIH,SR3,SR3 Jun22,Sell,9916.5,-10,1,b9a7e648-6e17-40cb-a99f-ef24ad770e62,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,Dl74RubI3xtFXWvM2cV9Yd,,SR3 Jun22
2482,2022-03-01 11:22:28.590,BIH,SR3,SR3 Jun22,Sell,9917.0,-10,1,314fa6e1-1dbb-40eb-95f0-65b5948b73f4,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,K1lZ97GckyC3kKW2DpObyK,,SR3 Jun22
2483,2022-03-01 11:25:30.723,BIH,SR3,SR3 Jun22,Buy,9916.5,10,1,8ae3d8b7-15c2-437f-a3b1-3e273d50846d,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,DVGBDouzguOCMgfUhhwwwa,,SR3 Jun22
2484,2022-03-01 11:27:38.377,BIH,SR3,SR3 Jun22,Sell,9917.5,-3,1,0be25122-5d5b-4ed0-b3c0-2c23b5b651d0,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,GFVf7SYsemu4EPLyXOGCXg,,SR3 Jun22
2485,2022-03-01 11:30:33.873,BIH,SR3,SR3 Mar22,Buy,9957.0,5,1,9a3e3541-f97d-4de2-b6a3-d249e46113b9,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,LpfFIfHwTEmEydJ0F2xaDH,,SR3 Mar22
2486,2022-03-01 11:32:29.743,BIH,SR3,SR3 Mar22,Buy,9956.5,3,1,f6460688-170a-4527-8e7e-823c1c8cbab6,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,1eVKwByhHp1KwHGGihIeMb,,SR3 Mar22
2487,2022-03-01 11:34:41.043,BIH,SR3,SR3 Mar22,Buy,9956.75,7,1,ae6a1596-2891-4f96-8b5f-eb9aae4eec16,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,9tZa8RN7Yf2CnoMPC1JYS4,,SR3 Mar22
2488,2022-03-01 11:39:09.833,BIH,GE,GE Jun22-Sep22 Calendar,Sell,24.5,-5,3,2fe99312-2ab5-47ea-8e75-0fc4e6f39047,Jun22,Sep22,Spread,ASE,3mo Spread,3mo Spread,Jun22,3,2022-06-01 00:00:00.000,3CMr6QqMJlpFyPSGaxjsKt,,GE Jun22
2489,2022-03-01 11:39:09.833,BIH,GE,GE Jun22,Sell,9898.5,-5,2,2fe99312-2ab5-47ea-8e75-0fc4e6f39047,Jun22,Jun22,Outright,ASE,Outright,3mo Spread,Jun22,0,2022-06-01 00:00:00.000,IeUOoKcGJGCDErxU3V018n,,GE Jun22
2490,2022-03-01 11:39:09.833,BIH,GE,GE Sep22,Buy,9874.0,5,2,2fe99312-2ab5-47ea-8e75-0fc4e6f39047,Sep22,Sep22,Outright,ASE,Outright,3mo Spread,Jun22,0,2022-09-01 00:00:00.000,8GaUEbOIdqE4prNGOeR1AA,,GE Sep22
2491,2022-03-01 11:39:56.870,BIH,SR3,SR3 Jun22-Sep22 Calendar,Buy,25.0,5,3,255e3482-db03-46ab-9fc7-b51006dd52a3,Jun22,Sep22,Spread,ASE,3mo Spread,3mo Spread,Jun22,3,2022-06-01 00:00:00.000,25MUdxrwb72HXIh97FraKT,,SR3 Jun22
2492,2022-03-01 11:39:56.870,BIH,SR3,SR3 Jun22,Buy,9917.5,5,2,255e3482-db03-46ab-9fc7-b51006dd52a3,Jun22,Jun22,Outright,ASE,Outright,3mo Spread,Jun22,0,2022-06-01 00:00:00.000,2L4egZrKcPF5rdjKijLDci,,SR3 Jun22
2493,2022-03-01 11:39:56.870,BIH,SR3,SR3 Sep22,Sell,9892.5,-5,2,255e3482-db03-46ab-9fc7-b51006dd52a3,Sep22,Sep22,Outright,ASE,Outright,3mo Spread,Jun22,0,2022-09-01 00:00:00.000,KCW4N6RSvMO9A67yIeIuld,,SR3 Sep22
2494,2022-03-01 11:41:23.283,AVD,BRN,BRN Jun22-Jul22 Calendar,Buy,2.79,5,3,36f534d0-cda1-45bd-8dee-9d6b96ff683b,Jun22,Jul22,Spread,ASE,1mo Spread,1mo Spread,Jun22,1,2022-06-01 00:00:00.000,ExmWvFCbvG0HxC7ysg6aW2,,BRN Jun22
2495,2022-03-01 11:41:23.283,AVD,BRN,BRN Jun22,Buy,99.26,5,2,36f534d0-cda1-45bd-8dee-9d6b96ff683b,Jun22,Jun22,Outright,ASE,Outright,1mo Spread,Jun22,0,2022-06-01 00:00:00.000,Hhx7M0E6Mwr64Eqa1Qag6i,,BRN Jun22
2496,2022-03-01 11:41:23.283,AVD,BRN,BRN Jul22,Sell,96.47,-5,2,36f534d0-cda1-45bd-8dee-9d6b96ff683b,Jul22,Jul22,Outright,ASE,Outright,1mo Spread,Jun22,0,2022-07-01 00:00:00.000,5bMktztODGX8BWyqJ3m6H7,,BRN Jul22
2497,2022-03-01 11:41:23.290,AVD,BRN,BRN Jul22-Aug22 Calendar,Sell,2.21,-1,3,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Jul22,Aug22,Spread,ASE,1mo Spread,1mo Spread,Jul22,1,2022-07-01 00:00:00.000,7a1rRPILzxvGv48cPND8TJ,,BRN Jul22
2498,2022-03-01 11:41:23.290,AVD,BRN,BRN Jul22,Sell,96.46,-1,2,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Jul22,Jul22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-07-01 00:00:00.000,J555P6B5la5GIqv5astqml,,BRN Jul22
2499,2022-03-01 11:41:23.290,AVD,BRN,BRN Aug22,Buy,94.25,1,2,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Aug22,Aug22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-08-01 00:00:00.000,EnDCjlV5DEqGdtsVdj4X2a,,BRN Aug22
2500,2022-03-01 11:41:23.290,AVD,BRN,BRN Jul22-Aug22 Calendar,Sell,2.21,-2,3,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Jul22,Aug22,Spread,ASE,1mo Spread,1mo Spread,Jul22,1,2022-07-01 00:00:00.000,BM8dqRnf9UpBLGZ5zyEOJq,,BRN Jul22
2501,2022-03-01 11:41:23.290,AVD,BRN,BRN Jul22,Sell,96.46,-2,2,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Jul22,Jul22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-07-01 00:00:00.000,1ZOH2GUzcFzFthYIKZ3RfI,,BRN Jul22
2502,2022-03-01 11:41:23.290,AVD,BRN,BRN Aug22,Buy,94.25,2,2,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Aug22,Aug22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-08-01 00:00:00.000,6ynzWBnmmfx2UP8vauzeiJ,,BRN Aug22
2503,2022-03-01 11:41:23.290,AVD,BRN,BRN Jul22-Aug22 Calendar,Sell,2.21,-2,3,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Jul22,Aug22,Spread,ASE,1mo Spread,1mo Spread,Jul22,1,2022-07-01 00:00:00.000,55ZbRQfeWDVDGmk9JOOg5c,,BRN Jul22
2504,2022-03-01 11:41:23.290,AVD,BRN,BRN Jul22,Sell,96.46,-2,2,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Jul22,Jul22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-07-01 00:00:00.000,E1EJx3VEhcWC7uJbGOymxM,,BRN Jul22
2505,2022-03-01 11:41:23.290,AVD,BRN,BRN Aug22,Buy,94.25,2,2,1a6a3ac0-7d76-4a1b-912f-1d321c9388ba,Aug22,Aug22,Outright,ASE,Outright,1mo Spread,Jul22,0,2022-08-01 00:00:00.000,sl3gknKlEx5BcURc06c4h,,BRN Aug22
2506,2022-03-01 11:43:13.557,BIH,SR3,SR3 Mar22,Buy,9956.25,1,1,4533efa0-936f-4826-98f0-f247f37c3b6c,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,ZEUtNuLz+TCPEf7YUshE6K,,SR3 Mar22
2507,2022-03-01 11:43:59.710,BIH,SR3,SR3 Mar22,Buy,9956.25,14,1,8f2b1d13-2510-4b66-9326-6ba301da7694,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,kEbyP40V9HNqUcy8xFz2JG,,SR3 Mar22
2508,2022-03-01 11:43:59.710,BIH,SR3,SR3 Mar22,Buy,9956.25,1,1,86359395-8d36-4e4e-9004-fc731f54bd81,Mar22,Mar22,Outright,ASE,Outright,Outright,Mar22,0,2022-03-01 00:00:00.000,ZUfVsSobJhDTGJMwOogHqH,,SR3 Mar22
2509,2022-03-01 11:44:22.660,BIH,SR3,SR3 Jun22,Buy,9919.0,1,1,566e41eb-6850-4f45-900d-f82004d14710,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,EE8mMP8cA1LSmAteWRbkJP,,SR3 Jun22
2510,2022-03-01 11:49:11.713,BIH,SR3,SR3 Jun22,Buy,9919.0,8,1,bd615796-bb70-419a-9833-aa32f7df5d3f,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,Cz6jEUtygfLBG5yOw8ewVZ,,SR3 Jun22
2511,2022-03-01 11:49:11.713,BIH,SR3,SR3 Jun22,Buy,9919.0,2,1,bd615796-bb70-419a-9833-aa32f7df5d3f,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,6tSe3jjAqqTL5Yv9D9yKMz,,SR3 Jun22
2512,2022-03-01 11:49:11.717,BIH,SR3,SR3 Jun22,Buy,9919.0,7,1,ead19154-746f-424d-b5f5-2657809f50e7,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,HS1Kve5ekJe6HGj1wFdi3F,,SR3 Jun22
2513,2022-03-01 11:49:11.717,BIH,SR3,SR3 Jun22,Buy,9919.0,2,1,ead19154-746f-424d-b5f5-2657809f50e7,Jun22,Jun22,Outright,ASE,Outright,Outright,Jun22,0,2022-06-01 00:00:00.000,746ObRVAH73BWQx54b9TWq,,SR3 Jun22
2514,2022-03-01 11:51:01.987,AVD,G,G May22-Jun22 Calendar,Sell,26.0,-7,3,6249dbfa-f756-400f-874d-df8ab89f8ebb,May22,Jun22,Spread,ASE,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,sfSSDhkB2ADtSAMnO59eN,,G May22
2515,2022-03-01 11:51:01.987,AVD,G,G May22,Sell,873.5,-7,2,6249dbfa-f756-400f-874d-df8ab89f8ebb,May22,May22,Outright,ASE,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,DKYBJFgZVnY5xoS0nlTr7J,,G May22
2516,2022-03-01 11:51:01.987,AVD,G,G Jun22,Buy,847.5,7,2,6249dbfa-f756-400f-874d-df8ab89f8ebb,Jun22,Jun22,Outright,ASE,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,L90SpjfCK535I7f1VBmqeQ,,G Jun22
2517,2022-03-01 11:51:01.987,AVD,G,G May22-Jun22 Calendar,Sell,26.0,-3,3,6249dbfa-f756-400f-874d-df8ab89f8ebb,May22,Jun22,Spread,ASE,1mo Spread,1mo Spread,May22,1,2022-05-01 00:00:00.000,6I906nkzL4u3aQ15r8yEyt,,G May22
2518,2022-03-01 11:51:01.987,AVD,G,G May22,Sell,873.5,-3,2,6249dbfa-f756-400f-874d-df8ab89f8ebb,May22,May22,Outright,ASE,Outright,1mo Spread,May22,0,2022-05-01 00:00:00.000,8WRCTbpMRlW99PX2hgNMv3,,G May22
2519,2022-03-01 11:51:01.987,AVD,G,G Jun22,Buy,847.5,3,2,6249dbfa-f756-400f-874d-df8ab89f8ebb,Jun22,Jun22,Outright,ASE,Outright,1mo Spread,May22,0,2022-06-01 00:00:00.000,KyKHrmcyCMuB4qYsxEsz9Y,,G Jun22
2520,2022-03-01 11:51:01.987,AVD,G,G Apr22-May22 Calendar,Buy,31.0,1,3,276bccf7-e94f-49e8-8a78-ac2d90f35f45,Apr22,May22,Spread,ASE,1mo Spread,1mo Spread,Apr22,1,2022-04-01 00:00:00.000,DQ1XFVZw4EDfY8sbRHjGE,,G Apr22
